timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1659949110387,21121,HTTP Request,200,OK,Practice 1-5,text,true,,163151,259,141,141,https://itc.edu.kh/technician-degree/,1414,0,53
1659949110387,1414,HTTP Request-0,301,Moved Permanently,Practice 1-5,text,true,,277,129,141,141,https://itc.edu.kh/technician-degree,1414,0,53
1659949111801,19707,HTTP Request-1,200,OK,Practice 1-5,text,true,,162874,130,141,141,https://itc.edu.kh/technician-degree/,19561,0,0
1659949110362,21330,HTTP Request,200,OK,Practice 1-3,text,true,,163151,259,140,140,https://itc.edu.kh/technician-degree/,1503,0,44
1659949110362,1503,HTTP Request-0,301,Moved Permanently,Practice 1-3,text,true,,277,129,140,140,https://itc.edu.kh/technician-degree,1503,0,44
1659949111865,19827,HTTP Request-1,200,OK,Practice 1-3,text,true,,162874,130,140,140,https://itc.edu.kh/technician-degree/,19747,0,0
1659949110389,27573,HTTP Request,200,OK,Practice 1-7,text,true,,163151,259,139,139,https://itc.edu.kh/technician-degree/,2142,0,340
1659949110389,2142,HTTP Request-0,301,Moved Permanently,Practice 1-7,text,true,,277,129,139,139,https://itc.edu.kh/technician-degree,2142,0,340
1659949112531,25431,HTTP Request-1,200,OK,Practice 1-7,text,true,,162874,130,139,139,https://itc.edu.kh/technician-degree/,25245,0,0
1659949110422,28122,HTTP Request,200,OK,Practice 1-11,text,true,,163151,259,138,138,https://itc.edu.kh/technician-degree/,2109,0,313
1659949110422,2109,HTTP Request-0,301,Moved Permanently,Practice 1-11,text,true,,277,129,138,138,https://itc.edu.kh/technician-degree,2109,0,313
1659949112531,26013,HTTP Request-1,200,OK,Practice 1-11,text,true,,162874,130,138,138,https://itc.edu.kh/technician-degree/,25847,0,0
1659949110428,38053,HTTP Request,200,OK,Practice 1-12,text,true,,163151,259,137,137,https://itc.edu.kh/technician-degree/,3334,0,1241
1659949110428,3334,HTTP Request-0,301,Moved Permanently,Practice 1-12,text,true,,277,129,137,137,https://itc.edu.kh/technician-degree,3334,0,1241
1659949113762,34719,HTTP Request-1,200,OK,Practice 1-12,text,true,,162874,130,137,137,https://itc.edu.kh/technician-degree/,34637,0,0
1659949110431,38097,HTTP Request,200,OK,Practice 1-13,text,true,,163151,259,136,136,https://itc.edu.kh/technician-degree/,3334,0,1246
1659949110431,3334,HTTP Request-0,301,Moved Permanently,Practice 1-13,text,true,,277,129,136,136,https://itc.edu.kh/technician-degree,3334,0,1246
1659949113764,34764,HTTP Request-1,200,OK,Practice 1-13,text,true,,162874,130,136,136,https://itc.edu.kh/technician-degree/,34638,0,0
1659949110482,47768,HTTP Request,200,OK,Practice 1-20,text,true,,163151,259,135,135,https://itc.edu.kh/technician-degree/,5353,0,2194
1659949110482,5353,HTTP Request-0,301,Moved Permanently,Practice 1-20,text,true,,277,129,135,135,https://itc.edu.kh/technician-degree,5353,0,2194
1659949115834,42416,HTTP Request-1,200,OK,Practice 1-20,text,true,,162874,130,135,135,https://itc.edu.kh/technician-degree/,42383,0,0
1659949110441,48053,HTTP Request,200,OK,Practice 1-14,text,true,,163151,259,134,134,https://itc.edu.kh/technician-degree/,5443,0,2234
1659949110441,5443,HTTP Request-0,301,Moved Permanently,Practice 1-14,text,true,,277,129,134,134,https://itc.edu.kh/technician-degree,5443,0,2234
1659949115883,42611,HTTP Request-1,200,OK,Practice 1-14,text,true,,162874,130,134,134,https://itc.edu.kh/technician-degree/,42431,0,0
1659949110476,48269,HTTP Request,200,OK,Practice 1-19,text,true,,163151,259,133,133,https://itc.edu.kh/technician-degree/,5501,0,2205
1659949110476,5501,HTTP Request-0,301,Moved Permanently,Practice 1-19,text,true,,277,129,133,133,https://itc.edu.kh/technician-degree,5501,0,2205
1659949115976,42769,HTTP Request-1,200,OK,Practice 1-19,text,true,,162874,130,133,133,https://itc.edu.kh/technician-degree/,42590,0,0
1659949110463,48440,HTTP Request,200,OK,Practice 1-16,text,true,,163151,259,132,132,https://itc.edu.kh/technician-degree/,5482,0,2219
1659949110463,5482,HTTP Request-0,301,Moved Permanently,Practice 1-16,text,true,,277,129,132,132,https://itc.edu.kh/technician-degree,5482,0,2219
1659949115944,42959,HTTP Request-1,200,OK,Practice 1-16,text,true,,162874,130,132,132,https://itc.edu.kh/technician-degree/,42808,0,0
1659949110447,58975,HTTP Request,200,OK,Practice 1-15,text,true,,163151,259,131,131,https://itc.edu.kh/technician-degree/,10578,0,3326
1659949110447,10578,HTTP Request-0,301,Moved Permanently,Practice 1-15,text,true,,277,129,131,131,https://itc.edu.kh/technician-degree,10578,0,3326
1659949121025,48397,HTTP Request-1,200,OK,Practice 1-15,text,true,,162874,130,131,131,https://itc.edu.kh/technician-degree/,48265,0,0
1659949110512,59792,HTTP Request,200,OK,Practice 1-22,text,true,,163151,259,130,130,https://itc.edu.kh/technician-degree/,10770,0,3257
1659949110512,10770,HTTP Request-0,301,Moved Permanently,Practice 1-22,text,true,,277,129,130,130,https://itc.edu.kh/technician-degree,10770,0,3257
1659949121282,49022,HTTP Request-1,200,OK,Practice 1-22,text,true,,162874,130,130,130,https://itc.edu.kh/technician-degree/,48529,0,0
1659949110519,59797,HTTP Request,200,OK,Practice 1-25,text,true,,163151,259,129,129,https://itc.edu.kh/technician-degree/,10756,0,3254
1659949110519,10756,HTTP Request-0,301,Moved Permanently,Practice 1-25,text,true,,277,129,129,129,https://itc.edu.kh/technician-degree,10756,0,3254
1659949121275,49041,HTTP Request-1,200,OK,Practice 1-25,text,true,,162874,130,129,129,https://itc.edu.kh/technician-degree/,48567,0,0
1659949110489,60037,HTTP Request,200,OK,Practice 1-21,text,true,,163151,259,128,128,https://itc.edu.kh/technician-degree/,10536,0,3284
1659949110489,10536,HTTP Request-0,301,Moved Permanently,Practice 1-21,text,true,,277,129,128,128,https://itc.edu.kh/technician-degree,10536,0,3284
1659949121025,49501,HTTP Request-1,200,OK,Practice 1-21,text,true,,162874,130,128,128,https://itc.edu.kh/technician-degree/,49285,0,0
1659949110461,60067,HTTP Request,200,OK,Practice 1-17,text,true,,163151,259,127,127,https://itc.edu.kh/technician-degree/,10574,0,3308
1659949110461,10574,HTTP Request-0,301,Moved Permanently,Practice 1-17,text,true,,277,129,127,127,https://itc.edu.kh/technician-degree,10574,0,3308
1659949121035,49493,HTTP Request-1,200,OK,Practice 1-17,text,true,,162874,130,127,127,https://itc.edu.kh/technician-degree/,49274,0,0
1659949110467,60061,HTTP Request,200,OK,Practice 1-18,text,true,,163151,259,127,127,https://itc.edu.kh/technician-degree/,10560,0,3306
1659949110467,10560,HTTP Request-0,301,Moved Permanently,Practice 1-18,text,true,,277,129,127,127,https://itc.edu.kh/technician-degree,10560,0,3306
1659949121027,49501,HTTP Request-1,200,OK,Practice 1-18,text,true,,162874,130,127,127,https://itc.edu.kh/technician-degree/,49283,0,0
1659949110509,60020,HTTP Request,200,OK,Practice 1-23,text,true,,163151,259,127,127,https://itc.edu.kh/technician-degree/,11001,0,3264
1659949110509,11001,HTTP Request-0,301,Moved Permanently,Practice 1-23,text,true,,277,129,127,127,https://itc.edu.kh/technician-degree,11001,0,3264
1659949121510,49019,HTTP Request-1,200,OK,Practice 1-23,text,true,,162874,130,127,127,https://itc.edu.kh/technician-degree/,48800,0,0
1659949110527,60192,HTTP Request,200,OK,Practice 1-26,text,true,,163151,259,124,124,https://itc.edu.kh/technician-degree/,10889,0,3246
1659949110527,10889,HTTP Request-0,301,Moved Permanently,Practice 1-26,text,true,,277,129,124,124,https://itc.edu.kh/technician-degree,10889,0,3246
1659949121416,49303,HTTP Request-1,200,OK,Practice 1-26,text,true,,162874,130,124,124,https://itc.edu.kh/technician-degree/,49097,0,0
1659949110594,61166,HTTP Request,200,OK,Practice 1-35,text,true,,163151,259,123,123,https://itc.edu.kh/technician-degree/,17183,0,4289
1659949110594,17183,HTTP Request-0,301,Moved Permanently,Practice 1-35,text,true,,277,129,123,123,https://itc.edu.kh/technician-degree,17183,0,4289
1659949127778,43982,HTTP Request-1,200,OK,Practice 1-35,text,true,,162874,130,123,123,https://itc.edu.kh/technician-degree/,43816,0,0
1659949110560,61407,HTTP Request,200,OK,Practice 1-31,text,true,,163151,259,122,122,https://itc.edu.kh/technician-degree/,17150,0,4254
1659949110560,17150,HTTP Request-0,301,Moved Permanently,Practice 1-31,text,true,,277,129,122,122,https://itc.edu.kh/technician-degree,17150,0,4254
1659949127710,44257,HTTP Request-1,200,OK,Practice 1-31,text,true,,162874,130,122,122,https://itc.edu.kh/technician-degree/,44092,0,0
1659949110542,61506,HTTP Request,200,OK,Practice 1-27,text,true,,163151,259,121,121,https://itc.edu.kh/technician-degree/,16416,0,4270
1659949110542,16416,HTTP Request-0,301,Moved Permanently,Practice 1-27,text,true,,277,129,121,121,https://itc.edu.kh/technician-degree,16416,0,4270
1659949126958,45090,HTTP Request-1,200,OK,Practice 1-27,text,true,,162874,130,121,121,https://itc.edu.kh/technician-degree/,44977,0,0
1659949110624,61498,HTTP Request,200,OK,Practice 1-40,text,true,,163151,259,120,120,https://itc.edu.kh/technician-degree/,17440,0,4193
1659949110624,17440,HTTP Request-0,301,Moved Permanently,Practice 1-40,text,true,,277,129,120,120,https://itc.edu.kh/technician-degree,17440,0,4193
1659949128064,44058,HTTP Request-1,200,OK,Practice 1-40,text,true,,162874,130,120,120,https://itc.edu.kh/technician-degree/,43874,0,0
1659949110593,61775,HTTP Request,200,OK,Practice 1-36,text,true,,163151,259,119,119,https://itc.edu.kh/technician-degree/,17117,0,4226
1659949110593,17117,HTTP Request-0,301,Moved Permanently,Practice 1-36,text,true,,277,129,119,119,https://itc.edu.kh/technician-degree,17117,0,4226
1659949127710,44658,HTTP Request-1,200,OK,Practice 1-36,text,true,,162874,130,119,119,https://itc.edu.kh/technician-degree/,44520,0,0
1659949110580,61989,HTTP Request,200,OK,Practice 1-34,text,true,,163151,259,118,118,https://itc.edu.kh/technician-degree/,17796,0,4341
1659949110580,17796,HTTP Request-0,301,Moved Permanently,Practice 1-34,text,true,,277,129,118,118,https://itc.edu.kh/technician-degree,17796,0,4341
1659949128376,44193,HTTP Request-1,200,OK,Practice 1-34,text,true,,162874,130,118,118,https://itc.edu.kh/technician-degree/,44033,0,0
1659949110622,61961,HTTP Request,200,OK,Practice 1-38,text,true,,163151,259,117,117,https://itc.edu.kh/technician-degree/,17704,0,4196
1659949110622,17704,HTTP Request-0,301,Moved Permanently,Practice 1-38,text,true,,277,129,117,117,https://itc.edu.kh/technician-degree,17704,0,4196
1659949128326,44257,HTTP Request-1,200,OK,Practice 1-38,text,true,,162874,130,117,117,https://itc.edu.kh/technician-degree/,44101,0,0
1659949110658,63584,HTTP Request,200,OK,Practice 1-45,text,true,,163151,259,116,116,https://itc.edu.kh/technician-degree/,20760,0,5291
1659949110658,20760,HTTP Request-0,301,Moved Permanently,Practice 1-45,text,true,,277,129,116,116,https://itc.edu.kh/technician-degree,20760,0,5291
1659949131419,42823,HTTP Request-1,200,OK,Practice 1-45,text,true,,162874,130,116,116,https://itc.edu.kh/technician-degree/,42808,0,0
1659949110707,64226,HTTP Request,200,OK,Practice 1-52,text,true,,163151,259,115,115,https://itc.edu.kh/technician-degree/,21314,0,5251
1659949110707,21314,HTTP Request-0,301,Moved Permanently,Practice 1-52,text,true,,277,129,115,115,https://itc.edu.kh/technician-degree,21314,0,5251
1659949132022,42911,HTTP Request-1,200,OK,Practice 1-52,text,true,,162874,130,115,115,https://itc.edu.kh/technician-degree/,42757,0,0
1659949110741,64445,HTTP Request,200,OK,Practice 1-56,text,true,,163151,259,114,114,https://itc.edu.kh/technician-degree/,21483,0,5304
1659949110741,21483,HTTP Request-0,301,Moved Permanently,Practice 1-56,text,true,,277,129,114,114,https://itc.edu.kh/technician-degree,21483,0,5304
1659949132226,42960,HTTP Request-1,200,OK,Practice 1-56,text,true,,162874,130,114,114,https://itc.edu.kh/technician-degree/,42832,0,0
1659949110736,64596,HTTP Request,200,OK,Practice 1-54,text,true,,163151,259,113,113,https://itc.edu.kh/technician-degree/,20683,0,5230
1659949110736,20683,HTTP Request-0,301,Moved Permanently,Practice 1-54,text,true,,277,129,113,113,https://itc.edu.kh/technician-degree,20683,0,5230
1659949131420,43912,HTTP Request-1,200,OK,Practice 1-54,text,true,,162874,130,113,113,https://itc.edu.kh/technician-degree/,43767,0,0
1659949110755,64693,HTTP Request,200,OK,Practice 1-58,text,true,,163151,259,112,112,https://itc.edu.kh/technician-degree/,21257,0,5317
1659949110755,21257,HTTP Request-0,301,Moved Permanently,Practice 1-58,text,true,,277,129,112,112,https://itc.edu.kh/technician-degree,21257,0,5317
1659949132013,43435,HTTP Request-1,200,OK,Practice 1-58,text,true,,162874,130,112,112,https://itc.edu.kh/technician-degree/,43285,0,0
1659949110704,64768,HTTP Request,200,OK,Practice 1-51,text,true,,163151,259,111,111,https://itc.edu.kh/technician-degree/,21308,0,5252
1659949110704,21308,HTTP Request-0,301,Moved Permanently,Practice 1-51,text,true,,277,129,111,111,https://itc.edu.kh/technician-degree,21308,0,5252
1659949132013,43459,HTTP Request-1,200,OK,Practice 1-51,text,true,,162874,130,111,111,https://itc.edu.kh/technician-degree/,43287,0,0
1659949110736,64801,HTTP Request,200,OK,Practice 1-55,text,true,,163151,259,110,110,https://itc.edu.kh/technician-degree/,21410,0,5222
1659949110736,21410,HTTP Request-0,301,Moved Permanently,Practice 1-55,text,true,,277,129,110,110,https://itc.edu.kh/technician-degree,21410,0,5222
1659949132147,43390,HTTP Request-1,200,OK,Practice 1-55,text,true,,162874,130,110,110,https://itc.edu.kh/technician-degree/,43288,0,0
1659949110775,64910,HTTP Request,200,OK,Practice 1-61,text,true,,163151,259,109,109,https://itc.edu.kh/technician-degree/,22054,0,5462
1659949110775,22054,HTTP Request-0,301,Moved Permanently,Practice 1-61,text,true,,277,129,109,109,https://itc.edu.kh/technician-degree,22054,0,5462
1659949132831,42854,HTTP Request-1,200,OK,Practice 1-61,text,true,,162874,130,109,109,https://itc.edu.kh/technician-degree/,42621,0,0
1659949110750,64935,HTTP Request,200,OK,Practice 1-57,text,true,,163151,259,109,109,https://itc.edu.kh/technician-degree/,21601,0,5331
1659949110750,21601,HTTP Request-0,301,Moved Permanently,Practice 1-57,text,true,,277,129,109,109,https://itc.edu.kh/technician-degree,21601,0,5331
1659949132352,43333,HTTP Request-1,200,OK,Practice 1-57,text,true,,162874,130,109,109,https://itc.edu.kh/technician-degree/,43199,0,0
1659949110643,65051,HTTP Request,200,OK,Practice 1-43,text,true,,163151,259,107,107,https://itc.edu.kh/technician-degree/,20719,0,5310
1659949110643,20719,HTTP Request-0,301,Moved Permanently,Practice 1-43,text,true,,277,129,107,107,https://itc.edu.kh/technician-degree,20719,0,5310
1659949131363,44331,HTTP Request-1,200,OK,Practice 1-43,text,true,,162874,130,107,107,https://itc.edu.kh/technician-degree/,43931,0,0
1659949110767,64989,HTTP Request,200,OK,Practice 1-60,text,true,,163151,259,106,106,https://itc.edu.kh/technician-degree/,22063,0,5407
1659949110767,22063,HTTP Request-0,301,Moved Permanently,Practice 1-60,text,true,,277,129,106,106,https://itc.edu.kh/technician-degree,22063,0,5407
1659949132831,42925,HTTP Request-1,200,OK,Practice 1-60,text,true,,162874,130,106,106,https://itc.edu.kh/technician-degree/,42727,0,0
1659949110679,65093,HTTP Request,200,OK,Practice 1-48,text,true,,163151,259,105,105,https://itc.edu.kh/technician-degree/,22150,0,5687
1659949110679,22150,HTTP Request-0,301,Moved Permanently,Practice 1-48,text,true,,277,129,105,105,https://itc.edu.kh/technician-degree,22150,0,5687
1659949132831,42941,HTTP Request-1,200,OK,Practice 1-48,text,true,,162874,130,105,105,https://itc.edu.kh/technician-degree/,42852,0,0
1659949110666,65231,HTTP Request,200,OK,Practice 1-46,text,true,,163151,259,104,104,https://itc.edu.kh/technician-degree/,22173,0,5803
1659949110666,22173,HTTP Request-0,301,Moved Permanently,Practice 1-46,text,true,,277,129,104,104,https://itc.edu.kh/technician-degree,22173,0,5803
1659949132840,43057,HTTP Request-1,200,OK,Practice 1-46,text,true,,162874,130,104,104,https://itc.edu.kh/technician-degree/,42935,0,0
1659949110648,65264,HTTP Request,200,OK,Practice 1-44,text,true,,163151,259,103,103,https://itc.edu.kh/technician-degree/,21364,0,5312
1659949110648,21364,HTTP Request-0,301,Moved Permanently,Practice 1-44,text,true,,277,129,103,103,https://itc.edu.kh/technician-degree,21364,0,5312
1659949132013,43899,HTTP Request-1,200,OK,Practice 1-44,text,true,,162874,130,103,103,https://itc.edu.kh/technician-degree/,43829,0,0
1659949110808,65219,HTTP Request,200,OK,Practice 1-66,text,true,,163151,259,102,102,https://itc.edu.kh/technician-degree/,22895,0,5863
1659949110808,22895,HTTP Request-0,301,Moved Permanently,Practice 1-66,text,true,,277,129,102,102,https://itc.edu.kh/technician-degree,22895,0,5863
1659949133704,42323,HTTP Request-1,200,OK,Practice 1-66,text,true,,162874,130,102,102,https://itc.edu.kh/technician-degree/,42206,0,0
1659949110726,65348,HTTP Request,200,OK,Practice 1-53,text,true,,163151,259,101,101,https://itc.edu.kh/technician-degree/,22104,0,5512
1659949110726,22104,HTTP Request-0,301,Moved Permanently,Practice 1-53,text,true,,277,129,101,101,https://itc.edu.kh/technician-degree,22104,0,5512
1659949132831,43243,HTTP Request-1,200,OK,Practice 1-53,text,true,,162874,130,101,101,https://itc.edu.kh/technician-degree/,43124,0,0
1659949110699,65518,HTTP Request,200,OK,Practice 1-50,text,true,,163151,259,100,100,https://itc.edu.kh/technician-degree/,22130,0,5773
1659949110699,22130,HTTP Request-0,301,Moved Permanently,Practice 1-50,text,true,,277,129,100,100,https://itc.edu.kh/technician-degree,22130,0,5773
1659949132831,43386,HTTP Request-1,200,OK,Practice 1-50,text,true,,162874,130,100,100,https://itc.edu.kh/technician-degree/,43247,0,0
1659949110796,65495,HTTP Request,200,OK,Practice 1-65,text,true,,163151,259,99,99,https://itc.edu.kh/technician-degree/,22627,0,5761
1659949110796,22627,HTTP Request-0,301,Moved Permanently,Practice 1-65,text,true,,277,129,99,99,https://itc.edu.kh/technician-degree,22627,0,5761
1659949133424,42867,HTTP Request-1,200,OK,Practice 1-65,text,true,,162874,130,99,99,https://itc.edu.kh/technician-degree/,42748,0,0
1659949110777,65547,HTTP Request,200,OK,Practice 1-62,text,true,,163151,259,98,98,https://itc.edu.kh/technician-degree/,22263,0,5531
1659949110777,22263,HTTP Request-0,301,Moved Permanently,Practice 1-62,text,true,,277,129,98,98,https://itc.edu.kh/technician-degree,22263,0,5531
1659949133041,43283,HTTP Request-1,200,OK,Practice 1-62,text,true,,162874,130,98,98,https://itc.edu.kh/technician-degree/,43145,0,0
1659949110683,65809,HTTP Request,200,OK,Practice 1-49,text,true,,163151,259,97,97,https://itc.edu.kh/technician-degree/,22350,0,5768
1659949110683,22350,HTTP Request-0,301,Moved Permanently,Practice 1-49,text,true,,277,129,97,97,https://itc.edu.kh/technician-degree,22350,0,5768
1659949133034,43458,HTTP Request-1,200,OK,Practice 1-49,text,true,,162874,130,97,97,https://itc.edu.kh/technician-degree/,43327,0,0
1659949110766,65774,HTTP Request,200,OK,Practice 1-59,text,true,,163151,259,96,96,https://itc.edu.kh/technician-degree/,22064,0,5379
1659949110766,22064,HTTP Request-0,301,Moved Permanently,Practice 1-59,text,true,,277,129,96,96,https://itc.edu.kh/technician-degree,22064,0,5379
1659949132831,43709,HTTP Request-1,200,OK,Practice 1-59,text,true,,162874,130,96,96,https://itc.edu.kh/technician-degree/,43627,0,0
1659949110818,65722,HTTP Request,200,OK,Practice 1-68,text,true,,163151,259,96,96,https://itc.edu.kh/technician-degree/,22911,0,5858
1659949110818,22911,HTTP Request-0,301,Moved Permanently,Practice 1-68,text,true,,277,129,96,96,https://itc.edu.kh/technician-degree,22911,0,5858
1659949133730,42810,HTTP Request-1,200,OK,Practice 1-68,text,true,,162874,130,96,96,https://itc.edu.kh/technician-degree/,42734,0,0
1659949110669,65985,HTTP Request,200,OK,Practice 1-47,text,true,,163151,259,94,94,https://itc.edu.kh/technician-degree/,22445,0,5667
1659949110669,22445,HTTP Request-0,301,Moved Permanently,Practice 1-47,text,true,,277,129,94,94,https://itc.edu.kh/technician-degree,22445,0,5667
1659949133115,43539,HTTP Request-1,200,OK,Practice 1-47,text,true,,162874,130,94,94,https://itc.edu.kh/technician-degree/,43394,0,0
1659949110831,65893,HTTP Request,200,OK,Practice 1-70,text,true,,163151,259,93,93,https://itc.edu.kh/technician-degree/,23073,0,6037
1659949110831,23073,HTTP Request-0,301,Moved Permanently,Practice 1-70,text,true,,277,129,93,93,https://itc.edu.kh/technician-degree,23073,0,6037
1659949133906,42818,HTTP Request-1,200,OK,Practice 1-70,text,true,,162874,130,93,93,https://itc.edu.kh/technician-degree/,42667,0,0
1659949110871,66012,HTTP Request,200,OK,Practice 1-74,text,true,,163151,259,92,92,https://itc.edu.kh/technician-degree/,23122,0,6202
1659949110871,23122,HTTP Request-0,301,Moved Permanently,Practice 1-74,text,true,,277,129,92,92,https://itc.edu.kh/technician-degree,23122,0,6202
1659949133994,42889,HTTP Request-1,200,OK,Practice 1-74,text,true,,162874,130,92,92,https://itc.edu.kh/technician-degree/,42743,0,0
1659949110810,66073,HTTP Request,200,OK,Practice 1-67,text,true,,163151,259,92,92,https://itc.edu.kh/technician-degree/,22684,0,5812
1659949110810,22684,HTTP Request-0,301,Moved Permanently,Practice 1-67,text,true,,277,129,92,92,https://itc.edu.kh/technician-degree,22684,0,5812
1659949110827,66056,HTTP Request,200,OK,Practice 1-69,text,true,,163151,259,92,92,https://itc.edu.kh/technician-degree/,23223,0,6042
1659949133496,43387,HTTP Request-1,200,OK,Practice 1-67,text,true,,162874,130,92,92,https://itc.edu.kh/technician-degree/,43244,0,0
1659949110827,23223,HTTP Request-0,301,Moved Permanently,Practice 1-69,text,true,,277,129,92,92,https://itc.edu.kh/technician-degree,23223,0,6042
1659949134051,42832,HTTP Request-1,200,OK,Practice 1-69,text,true,,162874,130,92,92,https://itc.edu.kh/technician-degree/,42698,0,0
1659949110853,66067,HTTP Request,200,OK,Practice 1-73,text,true,,163151,259,89,89,https://itc.edu.kh/technician-degree/,23590,0,6142
1659949110853,23590,HTTP Request-0,301,Moved Permanently,Practice 1-73,text,true,,277,129,89,89,https://itc.edu.kh/technician-degree,23590,0,6142
1659949134444,42476,HTTP Request-1,200,OK,Practice 1-73,text,true,,162874,130,89,89,https://itc.edu.kh/technician-degree/,42346,0,0
1659949110846,66104,HTTP Request,200,OK,Practice 1-72,text,true,,163151,259,88,88,https://itc.edu.kh/technician-degree/,23597,0,6068
1659949110846,23597,HTTP Request-0,301,Moved Permanently,Practice 1-72,text,true,,277,129,88,88,https://itc.edu.kh/technician-degree,23597,0,6068
1659949134444,42506,HTTP Request-1,200,OK,Practice 1-72,text,true,,162874,130,88,88,https://itc.edu.kh/technician-degree/,42437,0,0
1659949110511,66537,HTTP Request,200,OK,Practice 1-24,text,true,,163151,259,87,87,https://itc.edu.kh/technician-degree/,23217,0,6169
1659949110511,23217,HTTP Request-0,301,Moved Permanently,Practice 1-24,text,true,,277,129,87,87,https://itc.edu.kh/technician-degree,23217,0,6169
1659949133730,43318,HTTP Request-1,200,OK,Practice 1-24,text,true,,162874,130,87,87,https://itc.edu.kh/technician-degree/,42734,0,0
1659949110843,66274,HTTP Request,200,OK,Practice 1-71,text,true,,163151,259,86,86,https://itc.edu.kh/technician-degree/,22860,0,6060
1659949110843,22860,HTTP Request-0,301,Moved Permanently,Practice 1-71,text,true,,277,129,86,86,https://itc.edu.kh/technician-degree,22860,0,6060
1659949133704,43413,HTTP Request-1,200,OK,Practice 1-71,text,true,,162874,130,86,86,https://itc.edu.kh/technician-degree/,43272,0,0
1659949110791,66444,HTTP Request,200,OK,Practice 1-64,text,true,,163151,259,85,85,https://itc.edu.kh/technician-degree/,22894,0,5761
1659949110791,22894,HTTP Request-0,301,Moved Permanently,Practice 1-64,text,true,,277,129,85,85,https://itc.edu.kh/technician-degree,22894,0,5761
1659949133686,43549,HTTP Request-1,200,OK,Practice 1-64,text,true,,162874,130,85,85,https://itc.edu.kh/technician-degree/,43410,0,0
1659949110884,66819,HTTP Request,200,OK,Practice 1-77,text,true,,163151,259,84,84,https://itc.edu.kh/technician-degree/,25429,0,7438
1659949110884,25429,HTTP Request-0,301,Moved Permanently,Practice 1-77,text,true,,277,129,84,84,https://itc.edu.kh/technician-degree,25429,0,7438
1659949136314,41389,HTTP Request-1,200,OK,Practice 1-77,text,true,,162874,130,84,84,https://itc.edu.kh/technician-degree/,41376,0,0
1659949110909,67022,HTTP Request,200,OK,Practice 1-80,text,true,,163151,259,83,83,https://itc.edu.kh/technician-degree/,25339,0,7411
1659949110909,25339,HTTP Request-0,301,Moved Permanently,Practice 1-80,text,true,,277,129,83,83,https://itc.edu.kh/technician-degree,25339,0,7411
1659949136249,41682,HTTP Request-1,200,OK,Practice 1-80,text,true,,162874,130,83,83,https://itc.edu.kh/technician-degree/,41569,0,0
1659949110896,67117,HTTP Request,200,OK,Practice 1-78,text,true,,163151,259,82,82,https://itc.edu.kh/technician-degree/,25212,0,7427
1659949110896,25212,HTTP Request-0,301,Moved Permanently,Practice 1-78,text,true,,277,129,82,82,https://itc.edu.kh/technician-degree,25212,0,7427
1659949136109,41904,HTTP Request-1,200,OK,Practice 1-78,text,true,,162874,130,82,82,https://itc.edu.kh/technician-degree/,41788,0,0
1659949110875,67187,HTTP Request,200,OK,Practice 1-75,text,true,,163151,259,81,81,https://itc.edu.kh/technician-degree/,25371,0,7446
1659949110875,25371,HTTP Request-0,301,Moved Permanently,Practice 1-75,text,true,,277,129,81,81,https://itc.edu.kh/technician-degree,25371,0,7446
1659949136247,41815,HTTP Request-1,200,OK,Practice 1-75,text,true,,162874,130,81,81,https://itc.edu.kh/technician-degree/,41698,0,0
1659949110941,67327,HTTP Request,200,OK,Practice 1-84,text,true,,163151,259,80,80,https://itc.edu.kh/technician-degree/,25303,0,7381
1659949110941,25303,HTTP Request-0,301,Moved Permanently,Practice 1-84,text,true,,277,129,80,80,https://itc.edu.kh/technician-degree,25303,0,7381
1659949136245,42023,HTTP Request-1,200,OK,Practice 1-84,text,true,,162874,130,80,80,https://itc.edu.kh/technician-degree/,41907,0,0
1659949110920,67353,HTTP Request,200,OK,Practice 1-82,text,true,,163151,259,79,79,https://itc.edu.kh/technician-degree/,25393,0,7400
1659949110920,25393,HTTP Request-0,301,Moved Permanently,Practice 1-82,text,true,,277,129,79,79,https://itc.edu.kh/technician-degree,25393,0,7400
1659949136314,41959,HTTP Request-1,200,OK,Practice 1-82,text,true,,162874,130,79,79,https://itc.edu.kh/technician-degree/,41868,0,0
1659949110919,67821,HTTP Request,200,OK,Practice 1-81,text,true,,163151,259,78,78,https://itc.edu.kh/technician-degree/,25574,0,7406
1659949110919,25574,HTTP Request-0,301,Moved Permanently,Practice 1-81,text,true,,277,129,78,78,https://itc.edu.kh/technician-degree,25574,0,7406
1659949136494,42246,HTTP Request-1,200,OK,Practice 1-81,text,true,,162874,130,78,78,https://itc.edu.kh/technician-degree/,42216,0,0
1659949110957,67784,HTTP Request,200,OK,Practice 1-87,text,true,,163151,259,77,77,https://itc.edu.kh/technician-degree/,26183,0,7548
1659949110957,26183,HTTP Request-0,301,Moved Permanently,Practice 1-87,text,true,,277,129,77,77,https://itc.edu.kh/technician-degree,26183,0,7548
1659949137141,41600,HTTP Request-1,200,OK,Practice 1-87,text,true,,162874,130,77,77,https://itc.edu.kh/technician-degree/,41572,0,0
1659949110892,67857,HTTP Request,200,OK,Practice 1-76,text,true,,163151,259,76,76,https://itc.edu.kh/technician-degree/,25354,0,7425
